nanoparticle,type_organic_inorganic,coat,diameter,dose,zeta_potential,cell_line,cell_line_or_primary,human_or_animal,animal_species,cell_morphology,cell_age_embryonic_or_adult,cell_organ_or_tissue,exposure_time,test_assay,test_indicator,biochemical_metric,cell_viability,inference_checked_y_n,colloidal_stability_checked_y_n,positive_control_y_n,publication_year,particle_id,reference_doi,row_num
Bi,I,PEG,20,0.05,,MG-63,L,H,,Fibroblast,A,Bone,72,MTT,tetrazolium salt,cell metabolic activity,66.838844,N,N,N,2012,52,10.1007/s10856-012-4716-1,1269
Bi,I,PEG,20,0.05,,MG-63,L,H,,Fibroblast,A,Bone,96,MTT,tetrazolium salt,cell metabolic activity,54.132233,N,N,N,2012,52,10.1007/s10856-012-4716-1,1270
Mo,I,,30,0.00005757804351,,C18–4,L,A,Mouse,Fibroblast,A,Testis,48,MTS,tetrazolium salt,cell metabolic activity,100.97087,N,N,Y,2005,53,10.1093/toxsci/kfi256,1271
Mo,I,,30,0.000115156087,,C18–4,L,A,Mouse,Fibroblast,A,Testis,48,MTS,tetrazolium salt,cell metabolic activity,100.97087,N,N,Y,2005,53,10.1093/toxsci/kfi256,1272
Mo,I,,30,0.0002878902176,,C18–4,L,A,Mouse,Fibroblast,A,Testis,48,MTS,tetrazolium salt,cell metabolic activity,121.16505,N,N,Y,2005,53,10.1093/toxsci/kfi256,1273
Mo,I,,30,0.0005757804351,,C18–4,L,A,Mouse,Fibroblast,A,Testis,48,MTS,tetrazolium salt,cell metabolic activity,61.359222,N,N,Y,2005,53,10.1093/toxsci/kfi256,1274
Mo,I,,30,0.00115156087,,C18–4,L,A,Mouse,Fibroblast,A,Testis,48,MTS,tetrazolium salt,cell metabolic activity,42.718445,N,N,Y,2005,53,10.1093/toxsci/kfi256,1275
Pt,I,PVP,13.5,0.001502319284,-8,HeLa,L,H,,Epithelial,A,Cervix,24,CellTiter-Glo,luciferase,ATP content,97.297295,N,N,N,2010,54,10.1039/c0nr00204f,1276
Pt,I,PVP,13.5,0.001502319284,-8,HeLa,L,H,,Epithelial,A,Cervix,48,CellTiter-Glo,luciferase,ATP content,96.936935,N,N,N,2010,54,10.1039/c0nr00204f,1277
Pt,I,PVP,13.5,0.001502319284,-8,HeLa,L,H,,Epithelial,A,Cervix,72,CellTiter-Glo,luciferase,ATP content,89.72973,N,N,N,2010,54,10.1039/c0nr00204f,1278
Pt,I,PVP,13.5,0.003004638567,-8,HeLa,L,H,,Epithelial,A,Cervix,24,CellTiter-Glo,luciferase,ATP content,86.12613,N,N,N,2010,54,10.1039/c0nr00204f,1279
Pt,I,PVP,13.5,0.003004638567,-8,HeLa,L,H,,Epithelial,A,Cervix,48,CellTiter-Glo,luciferase,ATP content,91.89189,N,N,N,2010,54,10.1039/c0nr00204f,1280
Pt,I,PVP,13.5,0.003004638567,-8,HeLa,L,H,,Epithelial,A,Cervix,72,CellTiter-Glo,luciferase,ATP content,88.28829,N,N,N,2010,54,10.1039/c0nr00204f,1281
Pt,I,PVP,13.5,0.006009277134,-8,HeLa,L,H,,Epithelial,A,Cervix,24,CellTiter-Glo,luciferase,ATP content,81.8018,N,N,N,2010,54,10.1039/c0nr00204f,1282
Pt,I,PVP,13.5,0.006009277134,-8,HeLa,L,H,,Epithelial,A,Cervix,48,CellTiter-Glo,luciferase,ATP content,85.4054,N,N,N,2010,54,10.1039/c0nr00204f,1283
Pt,I,PVP,13.5,0.006009277134,-8,HeLa,L,H,,Epithelial,A,Cervix,72,CellTiter-Glo,luciferase,ATP content,76.75676,N,N,N,2010,54,10.1039/c0nr00204f,1284
Pt,I,PVP,13.5,0.01201855427,-8,HeLa,L,H,,Epithelial,A,Cervix,24,CellTiter-Glo,luciferase,ATP content,77.47748,N,N,N,2010,54,10.1039/c0nr00204f,1285
Pt,I,PVP,13.5,0.01201855427,-8,HeLa,L,H,,Epithelial,A,Cervix,48,CellTiter-Glo,luciferase,ATP content,78.1982,N,N,N,2010,54,10.1039/c0nr00204f,1286
Pt,I,PVP,13.5,0.01201855427,-8,HeLa,L,H,,Epithelial,A,Cervix,72,CellTiter-Glo,luciferase,ATP content,68.10811,N,N,N,2010,54,10.1039/c0nr00204f,1287
Pt,I,PVP,13.5,0.02403710854,-8,HeLa,L,H,,Epithelial,A,Cervix,24,CellTiter-Glo,luciferase,ATP content,57.2973,N,N,N,2010,54,10.1039/c0nr00204f,1288
Pt,I,PVP,13.5,0.02403710854,-8,HeLa,L,H,,Epithelial,A,Cervix,48,CellTiter-Glo,luciferase,ATP content,56.576576,N,N,N,2010,54,10.1039/c0nr00204f,1289
Pt,I,PVP,13.5,0.02403710854,-8,HeLa,L,H,,Epithelial,A,Cervix,72,CellTiter-Glo,luciferase,ATP content,43.603603,N,N,N,2010,54,10.1039/c0nr00204f,1290
Pt,I,PVP,13.5,0.001502319284,-8,MCF7,L,H,,Epithelial,A,Breast,24,CellTiter-Glo,luciferase,ATP content,99.79081,N,N,N,2010,54,10.1039/c0nr00204f,1291
Pt,I,PVP,13.5,0.001502319284,-8,MCF7,L,H,,Epithelial,A,Breast,48,CellTiter-Glo,luciferase,ATP content,96.181816,N,N,N,2010,54,10.1039/c0nr00204f,1292
Pt,I,PVP,13.5,0.001502319284,-8,MCF7,L,H,,Epithelial,A,Breast,72,CellTiter-Glo,luciferase,ATP content,99.84555,N,N,N,2010,54,10.1039/c0nr00204f,1293
Pt,I,PVP,13.5,0.003004638567,-8,MCF7,L,H,,Epithelial,A,Breast,24,CellTiter-Glo,luciferase,ATP content,91.18671,N,N,N,2010,54,10.1039/c0nr00204f,1294
Pt,I,PVP,13.5,0.003004638567,-8,MCF7,L,H,,Epithelial,A,Breast,48,CellTiter-Glo,luciferase,ATP content,91.21017,N,N,N,2010,54,10.1039/c0nr00204f,1295
Pt,I,PVP,13.5,0.003004638567,-8,MCF7,L,H,,Epithelial,A,Breast,72,CellTiter-Glo,luciferase,ATP content,89.7869,N,N,N,2010,54,10.1039/c0nr00204f,1296
Pt,I,PVP,13.5,0.006009277134,-8,MCF7,L,H,,Epithelial,A,Breast,24,CellTiter-Glo,luciferase,ATP content,89.849464,N,N,N,2010,54,10.1039/c0nr00204f,1297
Pt,I,PVP,13.5,0.006009277134,-8,MCF7,L,H,,Epithelial,A,Breast,48,CellTiter-Glo,luciferase,ATP content,84.78593,N,N,N,2010,54,10.1039/c0nr00204f,1298
Pt,I,PVP,13.5,0.006009277134,-8,MCF7,L,H,,Epithelial,A,Breast,72,CellTiter-Glo,luciferase,ATP content,86.99511,N,N,N,2010,54,10.1039/c0nr00204f,1299
Pt,I,PVP,13.5,0.01201855427,-8,MCF7,L,H,,Epithelial,A,Breast,24,CellTiter-Glo,luciferase,ATP content,81.2434,N,N,N,2010,54,10.1039/c0nr00204f,1300
Pt,I,PVP,13.5,0.01201855427,-8,MCF7,L,H,,Epithelial,A,Breast,48,CellTiter-Glo,luciferase,ATP content,80.5435,N,N,N,2010,54,10.1039/c0nr00204f,1301
Pt,I,PVP,13.5,0.01201855427,-8,MCF7,L,H,,Epithelial,A,Breast,72,CellTiter-Glo,luciferase,ATP content,66.752686,N,N,N,2010,54,10.1039/c0nr00204f,1302
Pt,I,PVP,13.5,0.02403710854,-8,MCF7,L,H,,Epithelial,A,Breast,24,CellTiter-Glo,luciferase,ATP content,55.182796,N,N,N,2010,54,10.1039/c0nr00204f,1303
Pt,I,PVP,13.5,0.02403710854,-8,MCF7,L,H,,Epithelial,A,Breast,48,CellTiter-Glo,luciferase,ATP content,56.666668,N,N,N,2010,54,10.1039/c0nr00204f,1304
Pt,I,PVP,13.5,0.02403710854,-8,MCF7,L,H,,Epithelial,A,Breast,72,CellTiter-Glo,luciferase,ATP content,49.419353,N,N,N,2010,54,10.1039/c0nr00204f,1305
Pt,I,PVP,13.5,0.001502319284,-8,IMR90,L,H,,Fibroblast,A,Lung,24,CellTiter-Glo,luciferase,ATP content,98.54265,N,N,N,2010,54,10.1039/c0nr00204f,1306
Pt,I,PVP,13.5,0.001502319284,-8,IMR90,L,H,,Fibroblast,A,Lung,48,CellTiter-Glo,luciferase,ATP content,92.610214,N,N,N,2010,54,10.1039/c0nr00204f,1307
Pt,I,PVP,13.5,0.001502319284,-8,IMR90,L,H,,Fibroblast,A,Lung,72,CellTiter-Glo,luciferase,ATP content,92.64051,N,N,N,2010,54,10.1039/c0nr00204f,1308
Pt,I,PVP,13.5,0.003004638567,-8,IMR90,L,H,,Fibroblast,A,Lung,24,CellTiter-Glo,luciferase,ATP content,94.19583,N,N,N,2010,54,10.1039/c0nr00204f,1309
Pt,I,PVP,13.5,0.003004638567,-8,IMR90,L,H,,Fibroblast,A,Lung,48,CellTiter-Glo,luciferase,ATP content,96.458115,N,N,N,2010,54,10.1039/c0nr00204f,1310
Pt,I,PVP,13.5,0.003004638567,-8,IMR90,L,H,,Fibroblast,A,Lung,72,CellTiter-Glo,luciferase,ATP content,77.11155,N,N,N,2010,54,10.1039/c0nr00204f,1311
Pt,I,PVP,13.5,0.006009277134,-8,IMR90,L,H,,Fibroblast,A,Lung,24,CellTiter-Glo,luciferase,ATP content,87.60895,N,N,N,2010,54,10.1039/c0nr00204f,1312
Pt,I,PVP,13.5,0.006009277134,-8,IMR90,L,H,,Fibroblast,A,Lung,48,CellTiter-Glo,luciferase,ATP content,92.11533,N,N,N,2010,54,10.1039/c0nr00204f,1313
Pt,I,PVP,13.5,0.006009277134,-8,IMR90,L,H,,Fibroblast,A,Lung,72,CellTiter-Glo,luciferase,ATP content,71.27001,N,N,N,2010,54,10.1039/c0nr00204f,1314
Pt,I,PVP,13.5,0.01201855427,-8,IMR90,L,H,,Fibroblast,A,Lung,24,CellTiter-Glo,luciferase,ATP content,78.7921,N,N,N,2010,54,10.1039/c0nr00204f,1315
Pt,I,PVP,13.5,0.01201855427,-8,IMR90,L,H,,Fibroblast,A,Lung,48,CellTiter-Glo,luciferase,ATP content,75.09367,N,N,N,2010,54,10.1039/c0nr00204f,1316
Pt,I,PVP,13.5,0.01201855427,-8,IMR90,L,H,,Fibroblast,A,Lung,72,CellTiter-Glo,luciferase,ATP content,70.64788,N,N,N,2010,54,10.1039/c0nr00204f,1317
Pt,I,PVP,13.5,0.02403710854,-8,IMR90,L,H,,Fibroblast,A,Lung,24,CellTiter-Glo,luciferase,ATP content,50.590313,N,N,N,2010,54,10.1039/c0nr00204f,1318
Pt,I,PVP,13.5,0.02403710854,-8,IMR90,L,H,,Fibroblast,A,Lung,48,CellTiter-Glo,luciferase,ATP content,54.349342,N,N,N,2010,54,10.1039/c0nr00204f,1319
Pt,I,PVP,13.5,0.02403710854,-8,IMR90,L,H,,Fibroblast,A,Lung,72,CellTiter-Glo,luciferase,ATP content,43.195477,N,N,N,2010,54,10.1039/c0nr00204f,1320
Pt,I,Folic acid,13.5,0.001502319284,-40.5,HeLa,L,H,,Epithelial,A,Cervix,24,CellTiter-Glo,luciferase,ATP content,84,N,N,N,2010,54,10.1039/c0nr00204f,1321
Pt,I,Folic acid,13.5,0.001502319284,-40.5,HeLa,L,H,,Epithelial,A,Cervix,48,CellTiter-Glo,luciferase,ATP content,81.75,N,N,N,2010,54,10.1039/c0nr00204f,1322
Pt,I,Folic acid,13.5,0.001502319284,-40.5,HeLa,L,H,,Epithelial,A,Cervix,72,CellTiter-Glo,luciferase,ATP content,67.5,N,N,N,2010,54,10.1039/c0nr00204f,1323
Pt,I,Folic acid,13.5,0.003004638567,-40.5,HeLa,L,H,,Epithelial,A,Cervix,24,CellTiter-Glo,luciferase,ATP content,77.25,N,N,N,2010,54,10.1039/c0nr00204f,1324
Pt,I,Folic acid,13.5,0.003004638567,-40.5,HeLa,L,H,,Epithelial,A,Cervix,48,CellTiter-Glo,luciferase,ATP content,70.5,N,N,N,2010,54,10.1039/c0nr00204f,1325
Pt,I,Folic acid,13.5,0.003004638567,-40.5,HeLa,L,H,,Epithelial,A,Cervix,72,CellTiter-Glo,luciferase,ATP content,54.75,N,N,N,2010,54,10.1039/c0nr00204f,1326
Pt,I,Folic acid,13.5,0.006009277134,-40.5,HeLa,L,H,,Epithelial,A,Cervix,24,CellTiter-Glo,luciferase,ATP content,69.75,N,N,N,2010,54,10.1039/c0nr00204f,1327
Pt,I,Folic acid,13.5,0.006009277134,-40.5,HeLa,L,H,,Epithelial,A,Cervix,48,CellTiter-Glo,luciferase,ATP content,58.5,N,N,N,2010,54,10.1039/c0nr00204f,1328
Pt,I,Folic acid,13.5,0.006009277134,-40.5,HeLa,L,H,,Epithelial,A,Cervix,72,CellTiter-Glo,luciferase,ATP content,45,N,N,N,2010,54,10.1039/c0nr00204f,1329
Pt,I,Folic acid,13.5,0.01201855427,-40.5,HeLa,L,H,,Epithelial,A,Cervix,24,CellTiter-Glo,luciferase,ATP content,50.25,N,N,N,2010,54,10.1039/c0nr00204f,1330
Pt,I,Folic acid,13.5,0.01201855427,-40.5,HeLa,L,H,,Epithelial,A,Cervix,48,CellTiter-Glo,luciferase,ATP content,44.25,N,N,N,2010,54,10.1039/c0nr00204f,1331
Pt,I,Folic acid,13.5,0.01201855427,-40.5,HeLa,L,H,,Epithelial,A,Cervix,72,CellTiter-Glo,luciferase,ATP content,32.25,N,N,N,2010,54,10.1039/c0nr00204f,1332
Pt,I,Folic acid,13.5,0.02403710854,-40.5,HeLa,L,H,,Epithelial,A,Cervix,24,CellTiter-Glo,luciferase,ATP content,36,N,N,N,2010,54,10.1039/c0nr00204f,1333
Pt,I,Folic acid,13.5,0.02403710854,-40.5,HeLa,L,H,,Epithelial,A,Cervix,48,CellTiter-Glo,luciferase,ATP content,30,N,N,N,2010,54,10.1039/c0nr00204f,1334
Pt,I,Folic acid,13.5,0.02403710854,-40.5,HeLa,L,H,,Epithelial,A,Cervix,72,CellTiter-Glo,luciferase,ATP content,21,N,N,N,2010,54,10.1039/c0nr00204f,1335
Pt,I,Folic acid,13.5,0.001502319284,-40.5,MCF7,L,H,,Epithelial,A,Breast,24,CellTiter-Glo,luciferase,ATP content,79.00621,N,N,N,2010,54,10.1039/c0nr00204f,1336
Pt,I,Folic acid,13.5,0.001502319284,-40.5,MCF7,L,H,,Epithelial,A,Breast,48,CellTiter-Glo,luciferase,ATP content,64.84472,N,N,N,2010,54,10.1039/c0nr00204f,1337
Pt,I,Folic acid,13.5,0.001502319284,-40.5,MCF7,L,H,,Epithelial,A,Breast,72,CellTiter-Glo,luciferase,ATP content,44.720497,N,N,N,2010,54,10.1039/c0nr00204f,1338
Pt,I,Folic acid,13.5,0.003004638567,-40.5,MCF7,L,H,,Epithelial,A,Breast,24,CellTiter-Glo,luciferase,ATP content,64.09938,N,N,N,2010,54,10.1039/c0nr00204f,1339
Pt,I,Folic acid,13.5,0.003004638567,-40.5,MCF7,L,H,,Epithelial,A,Breast,48,CellTiter-Glo,luciferase,ATP content,49.93789,N,N,N,2010,54,10.1039/c0nr00204f,1340
Pt,I,Folic acid,13.5,0.003004638567,-40.5,MCF7,L,H,,Epithelial,A,Breast,72,CellTiter-Glo,luciferase,ATP content,35.776398,N,N,N,2010,54,10.1039/c0nr00204f,1341
Pt,I,Folic acid,13.5,0.006009277134,-40.5,MCF7,L,H,,Epithelial,A,Breast,24,CellTiter-Glo,luciferase,ATP content,47.701862,N,N,N,2010,54,10.1039/c0nr00204f,1342
Pt,I,Folic acid,13.5,0.006009277134,-40.5,MCF7,L,H,,Epithelial,A,Breast,48,CellTiter-Glo,luciferase,ATP content,38.01242,N,N,N,2010,54,10.1039/c0nr00204f,1343
Pt,I,Folic acid,13.5,0.006009277134,-40.5,MCF7,L,H,,Epithelial,A,Breast,72,CellTiter-Glo,luciferase,ATP content,24.596273,N,N,N,2010,54,10.1039/c0nr00204f,1344
Pt,I,Folic acid,13.5,0.01201855427,-40.5,MCF7,L,H,,Epithelial,A,Breast,24,CellTiter-Glo,luciferase,ATP content,34.285713,N,N,N,2010,54,10.1039/c0nr00204f,1345
Pt,I,Folic acid,13.5,0.01201855427,-40.5,MCF7,L,H,,Epithelial,A,Breast,48,CellTiter-Glo,luciferase,ATP content,26.086956,N,N,N,2010,54,10.1039/c0nr00204f,1346
Pt,I,Folic acid,13.5,0.01201855427,-40.5,MCF7,L,H,,Epithelial,A,Breast,72,CellTiter-Glo,luciferase,ATP content,17.142857,N,N,N,2010,54,10.1039/c0nr00204f,1347
Pt,I,Folic acid,13.5,0.02403710854,-40.5,MCF7,L,H,,Epithelial,A,Breast,24,CellTiter-Glo,luciferase,ATP content,19.378881,N,N,N,2010,54,10.1039/c0nr00204f,1348
Pt,I,Folic acid,13.5,0.02403710854,-40.5,MCF7,L,H,,Epithelial,A,Breast,48,CellTiter-Glo,luciferase,ATP content,17.888199,N,N,N,2010,54,10.1039/c0nr00204f,1349
Pt,I,Folic acid,13.5,0.02403710854,-40.5,MCF7,L,H,,Epithelial,A,Breast,72,CellTiter-Glo,luciferase,ATP content,12.670808,N,N,N,2010,54,10.1039/c0nr00204f,1350
Pt,I,Folic acid,13.5,0.001502319284,-40.5,IMR90,L,H,,Fibroblast,A,Lung,24,CellTiter-Glo,luciferase,ATP content,77.93636,N,N,N,2010,54,10.1039/c0nr00204f,1351
Pt,I,Folic acid,13.5,0.001502319284,-40.5,IMR90,L,H,,Fibroblast,A,Lung,48,CellTiter-Glo,luciferase,ATP content,59.443943,N,N,N,2010,54,10.1039/c0nr00204f,1352
Pt,I,Folic acid,13.5,0.001502319284,-40.5,IMR90,L,H,,Fibroblast,A,Lung,72,CellTiter-Glo,luciferase,ATP content,45.39998,N,N,N,2010,54,10.1039/c0nr00204f,1353
Pt,I,Folic acid,13.5,0.003004638567,-40.5,IMR90,L,H,,Fibroblast,A,Lung,24,CellTiter-Glo,luciferase,ATP content,58.799557,N,N,N,2010,54,10.1039/c0nr00204f,1354
Pt,I,Folic acid,13.5,0.003004638567,-40.5,IMR90,L,H,,Fibroblast,A,Lung,48,CellTiter-Glo,luciferase,ATP content,47.716553,N,N,N,2010,54,10.1039/c0nr00204f,1355
Pt,I,Folic acid,13.5,0.003004638567,-40.5,IMR90,L,H,,Fibroblast,A,Lung,72,CellTiter-Glo,luciferase,ATP content,38.11904,N,N,N,2010,54,10.1039/c0nr00204f,1356
Pt,I,Folic acid,13.5,0.006009277134,-40.5,IMR90,L,H,,Fibroblast,A,Lung,24,CellTiter-Glo,luciferase,ATP content,50.037136,N,N,N,2010,54,10.1039/c0nr00204f,1357
Pt,I,Folic acid,13.5,0.006009277134,-40.5,IMR90,L,H,,Fibroblast,A,Lung,48,CellTiter-Glo,luciferase,ATP content,38.950115,N,N,N,2010,54,10.1039/c0nr00204f,1358
Pt,I,Folic acid,13.5,0.006009277134,-40.5,IMR90,L,H,,Fibroblast,A,Lung,72,CellTiter-Glo,luciferase,ATP content,29.348589,N,N,N,2010,54,10.1039/c0nr00204f,1359
Pt,I,Folic acid,13.5,0.01201855427,-40.5,IMR90,L,H,,Fibroblast,A,Lung,24,CellTiter-Glo,luciferase,ATP content,33.861286,N,N,N,2010,54,10.1039/c0nr00204f,1360
Pt,I,Folic acid,13.5,0.01201855427,-40.5,IMR90,L,H,,Fibroblast,A,Lung,48,CellTiter-Glo,luciferase,ATP content,29.444946,N,N,N,2010,54,10.1039/c0nr00204f,1361
Pt,I,Folic acid,13.5,0.01201855427,-40.5,IMR90,L,H,,Fibroblast,A,Lung,72,CellTiter-Glo,luciferase,ATP content,23.547125,N,N,N,2010,54,10.1039/c0nr00204f,1362
Pt,I,Folic acid,13.5,0.02403710854,-40.5,IMR90,L,H,,Fibroblast,A,Lung,24,CellTiter-Glo,luciferase,ATP content,19.911673,N,N,N,2010,54,10.1039/c0nr00204f,1363
Pt,I,Folic acid,13.5,0.02403710854,-40.5,IMR90,L,H,,Fibroblast,A,Lung,48,CellTiter-Glo,luciferase,ATP content,16.234066,N,N,N,2010,54,10.1039/c0nr00204f,1364
Pt,I,Folic acid,13.5,0.02403710854,-40.5,IMR90,L,H,,Fibroblast,A,Lung,72,CellTiter-Glo,luciferase,ATP content,14.784703,N,N,N,2010,54,10.1039/c0nr00204f,1365
Hydroxyapatite,I,,49,0.0002105972159,,HMM,P,H,,Monocyte/Macrophage,A,Blood,24,MTT,tetrazolium salt,cell metabolic activity,59.119495,N,N,N,2009,55,10.1016/j.biomaterials.2009.02.044,1366
Hydroxyapatite,I,,49,0.0004211944317,,HMM,P,H,,Monocyte/Macrophage,A,Blood,24,MTT,tetrazolium salt,cell metabolic activity,49.55975,N,N,N,2009,55,10.1016/j.biomaterials.2009.02.044,1367
Hydroxyapatite,I,,49,0.0008423888634,,HMM,P,H,,Monocyte/Macrophage,A,Blood,24,MTT,tetrazolium salt,cell metabolic activity,38.490566,N,N,N,2009,55,10.1016/j.biomaterials.2009.02.044,1368
Hydroxyapatite,I,,49,0.001684777727,,HMM,P,H,,Monocyte/Macrophage,A,Blood,24,MTT,tetrazolium salt,cell metabolic activity,27.924528,N,N,N,2009,55,10.1016/j.biomaterials.2009.02.044,1369
Hydroxyapatite,I,,49,0.003369555454,,HMM,P,H,,Monocyte/Macrophage,A,Blood,24,MTT,tetrazolium salt,cell metabolic activity,24.402515,N,N,N,2009,55,10.1016/j.biomaterials.2009.02.044,1370
Hydroxyapatite,I,,49,0.0008423888634,,HMM,P,H,,Monocyte/Macrophage,A,Blood,24,Live/Dead,"Calcein AM, Ethidium homodimer-1",cell membrane integrity,37.13592,N,N,N,2009,55,10.1016/j.biomaterials.2009.02.044,1371
Hydroxyapatite,I,,50,0.0001982124148,,HMM,P,H,,Monocyte/Macrophage,A,Blood,24,MTT,tetrazolium salt,cell metabolic activity,89.620255,N,N,N,2009,55,10.1016/j.biomaterials.2009.02.044,1372
Hydroxyapatite,I,,50,0.0003964248296,,HMM,P,H,,Monocyte/Macrophage,A,Blood,24,MTT,tetrazolium salt,cell metabolic activity,82.025314,N,N,N,2009,55,10.1016/j.biomaterials.2009.02.044,1373
Hydroxyapatite,I,,50,0.0007928496591,,HMM,P,H,,Monocyte/Macrophage,A,Blood,24,MTT,tetrazolium salt,cell metabolic activity,70.63291,N,N,N,2009,55,10.1016/j.biomaterials.2009.02.044,1374
Hydroxyapatite,I,,50,0.001585699318,,HMM,P,H,,Monocyte/Macrophage,A,Blood,24,MTT,tetrazolium salt,cell metabolic activity,49.36709,N,N,N,2009,55,10.1016/j.biomaterials.2009.02.044,1375
Hydroxyapatite,I,,50,0.003171398637,,HMM,P,H,,Monocyte/Macrophage,A,Blood,24,MTT,tetrazolium salt,cell metabolic activity,47.848103,N,N,N,2009,55,10.1016/j.biomaterials.2009.02.044,1376
Hydroxyapatite,I,,50,0.0007928496591,,HMM,P,H,,Monocyte/Macrophage,A,Blood,24,Live/Dead,"Calcein AM, Ethidium homodimer-1",cell membrane integrity,7.645631,N,N,N,2009,55,10.1016/j.biomaterials.2009.02.044,1377
Hydroxyapatite,I,,170,0.000005043059607,,HMM,P,H,,Monocyte/Macrophage,A,Blood,24,MTT,tetrazolium salt,cell metabolic activity,85.35565,N,N,N,2009,55,10.1016/j.biomaterials.2009.02.044,1378
Hydroxyapatite,I,,170,0.00001008611921,,HMM,P,H,,Monocyte/Macrophage,A,Blood,24,MTT,tetrazolium salt,cell metabolic activity,97.90795,N,N,N,2009,55,10.1016/j.biomaterials.2009.02.044,1379
Hydroxyapatite,I,,170,0.00002017223843,,HMM,P,H,,Monocyte/Macrophage,A,Blood,24,MTT,tetrazolium salt,cell metabolic activity,85.35565,N,N,N,2009,55,10.1016/j.biomaterials.2009.02.044,1380
Hydroxyapatite,I,,170,0.00004034447685,,HMM,P,H,,Monocyte/Macrophage,A,Blood,24,MTT,tetrazolium salt,cell metabolic activity,76.31799,N,N,N,2009,55,10.1016/j.biomaterials.2009.02.044,1381
Hydroxyapatite,I,,170,0.00008068895371,,HMM,P,H,,Monocyte/Macrophage,A,Blood,24,MTT,tetrazolium salt,cell metabolic activity,70.794975,N,N,N,2009,55,10.1016/j.biomaterials.2009.02.044,1382
Hydroxyapatite,I,,170,0.00002017223843,,HMM,P,H,,Monocyte/Macrophage,A,Blood,24,Live/Dead,"Calcein AM, Ethidium homodimer-1",cell membrane integrity,6.990291,N,N,N,2009,55,10.1016/j.biomaterials.2009.02.044,1383
Hydroxyapatite,I,,26,0.009021957887,,L-02,L,H,,Epithelial,E,liver,48,MTT,tetrazolium salt,cell metabolic activity,96.61489,N,N,N,2010,56,10.1016/j.biomaterials.2009.09.088,1384
Hydroxyapatite,I,,26,0.009021957887,,HepG2,L,H,,Epithelial,A,liver,48,MTT,tetrazolium salt,cell metabolic activity,53.349617,N,N,N,2010,56,10.1016/j.biomaterials.2009.09.088,1385
Hydroxyapatite,I,,26,0.009021957887,,HepG2,L,H,,Epithelial,A,liver,24,MTT,tetrazolium salt,cell metabolic activity,69.78607,N,N,N,2010,56,10.1016/j.biomaterials.2009.09.088,1386
Hydroxyapatite,I,,26,0.009021957887,,HepG2,L,H,,Epithelial,A,liver,48,MTT,tetrazolium salt,cell metabolic activity,47.965828,N,N,N,2010,56,10.1016/j.biomaterials.2009.09.088,1387
Hydroxyapatite,I,,26,0.009021957887,,HepG2,L,H,,Epithelial,A,liver,72,MTT,tetrazolium salt,cell metabolic activity,42.22602,N,N,N,2010,56,10.1016/j.biomaterials.2009.09.088,1388
Hydroxyapatite,I,,45,0.001740136426,,L-02,L,H,,Epithelial,E,liver,48,MTT,tetrazolium salt,cell metabolic activity,95.095535,N,N,N,2010,56,10.1016/j.biomaterials.2009.09.088,1389
Hydroxyapatite,I,,45,0.001740136426,,HepG2,L,H,,Epithelial,A,liver,48,MTT,tetrazolium salt,cell metabolic activity,22.360296,N,N,N,2010,56,10.1016/j.biomaterials.2009.09.088,1390
Hydroxyapatite,I,,45,0.001740136426,,HepG2,L,H,,Epithelial,A,liver,24,MTT,tetrazolium salt,cell metabolic activity,47.17277,N,N,N,2010,56,10.1016/j.biomaterials.2009.09.088,1391
Hydroxyapatite,I,,45,0.001740136426,,HepG2,L,H,,Epithelial,A,liver,48,MTT,tetrazolium salt,cell metabolic activity,13.962226,N,N,N,2010,56,10.1016/j.biomaterials.2009.09.088,1392
Hydroxyapatite,I,,45,0.001740136426,,HepG2,L,H,,Epithelial,A,liver,72,MTT,tetrazolium salt,cell metabolic activity,12.242525,N,N,N,2010,56,10.1016/j.biomaterials.2009.09.088,1393
Hydroxyapatite,I,,78,0.0003341465884,,L-02,L,H,,Epithelial,E,liver,48,MTT,tetrazolium salt,cell metabolic activity,94.21198,N,N,N,2010,56,10.1016/j.biomaterials.2009.09.088,1394
Hydroxyapatite,I,,78,0.0003341465884,,HepG2,L,H,,Epithelial,A,liver,48,MTT,tetrazolium salt,cell metabolic activity,65.576645,N,N,N,2010,56,10.1016/j.biomaterials.2009.09.088,1395
Hydroxyapatite,I,,78,0.0003341465884,,HepG2,L,H,,Epithelial,A,liver,24,MTT,tetrazolium salt,cell metabolic activity,80.84137,N,N,N,2010,56,10.1016/j.biomaterials.2009.09.088,1396
Hydroxyapatite,I,,78,0.0003341465884,,HepG2,L,H,,Epithelial,A,liver,48,MTT,tetrazolium salt,cell metabolic activity,70.57893,N,N,N,2010,56,10.1016/j.biomaterials.2009.09.088,1397
Hydroxyapatite,I,,78,0.0003341465884,,HepG2,L,H,,Epithelial,A,liver,72,MTT,tetrazolium salt,cell metabolic activity,67.68671,N,N,N,2010,56,10.1016/j.biomaterials.2009.09.088,1398
Hydroxyapatite,I,,175,0.00002958739253,,L-02,L,H,,Epithelial,E,liver,48,MTT,tetrazolium salt,cell metabolic activity,94.60315,N,N,N,2010,56,10.1016/j.biomaterials.2009.09.088,1399
